"TOA5","La Guerite","CR300","13940","CR300-CELL200.Std.08.01","CPU:La Guerite.CR300","13677","five_min"
"TIMESTAMP","RECORD","AirTC_Avg","RH","SlrkW_Avg","SlrMJ_Tot","Rain_mm_Tot","VWC_Avg","EC_Avg","T_Avg"
"TS","RN","Deg C","%","kW/m^2","MJ/m^2","mm","m^3/m^3","dS/m","Deg C"
"","","Avg","Smp","Avg","Tot","Tot","Avg","Avg","Avg"
"2020-02-22 06:50:00",6823,22.7,91.3,0.01,0.00288893,0,0.277,0.096,23.2
"2020-02-22 06:55:00",6824,22.75,91.3,0.013,0.003967662,0,0.277,0.097,23.24
"2020-02-22 07:00:00",6825,22.85,91.2,0.02,0.005950992,0,0.276,0.096,23.26
"2020-02-22 07:05:00",6826,22.93,90.8,0.03,0.009030469,0,0.276,0.096,23.3
"2020-02-22 07:10:00",6827,23.02,90.6,0.041,0.01224562,0,0.276,0.096,23.35
"2020-02-22 07:15:00",6828,23.1,89.5,0.045,0.01356423,0,0.277,0.096,23.41
"2020-02-22 07:20:00",6829,23.2,87.2,0.05,0.01493082,0,0.277,0.096,23.48
"2020-02-22 07:25:00",6830,23.36,86.8,0.061,0.01819532,0,0.276,0.096,23.5
"2020-02-22 07:30:00",6831,23.5,86.2,0.061,0.01818733,0,0.276,0.096,23.61
"2020-02-22 07:35:00",6832,23.62,84.9,0.071,0.02140291,0,0.276,0.096,23.69
"2020-02-22 07:40:00",6833,23.77,85.8,0.08,0.02400374,0,0.276,0.096,23.77
"2020-02-22 07:45:00",6834,23.93,84.3,0.085,0.02538365,0,0.276,0.096,23.87
"2020-02-22 07:50:00",6835,24.06,83.9,0.09,0.02701681,0,0.276,0.096,23.94
"2020-02-22 07:55:00",6836,24.23,84.1,0.111,0.03331058,0,0.277,0.096,24.03
"2020-02-22 08:00:00",6837,24.41,83.1,0.128,0.03843971,0,0.276,0.096,24.16
"2020-02-22 08:05:00",6838,24.63,82.7,0.132,0.03954691,0,0.276,0.096,24.3
"2020-02-22 08:10:00",6839,24.83,81.6,0.128,0.03846836,0,0.276,0.096,24.42
"2020-02-22 08:15:00",6840,24.96,81.2,0.131,0.03941899,0,0.276,0.096,24.49
"2020-02-22 08:20:00",6841,25.09,80.6,0.162,0.0485932,0,0.276,0.096,24.54
"2020-02-22 08:25:00",6842,25.29,81.5,0.206,0.0617654,0,0.276,0.096,24.67
"2020-02-22 08:30:00",6843,25.68,79.47,0.321,0.09633797,0,0.276,0.096,24.93
"2020-02-22 08:35:00",6844,26.3,76.45,0.27,0.08088583,0,0.276,0.096,25.22
"2020-02-22 08:40:00",6845,26.59,75.03,0.429,0.128776,0,0.276,0.096,25.58
"2020-02-22 08:45:00",6846,27.27,69.11,0.365,0.1093608,0,0.276,0.096,25.92
"2020-02-22 08:50:00",6847,27.43,71.93,0.186,0.0559496,0,0.276,0.096,26.03
"2020-02-22 08:55:00",6848,26.9,73.03,0.192,0.05745294,0,0.276,0.096,26.13
"2020-02-22 09:00:00",6849,26.28,74.44,0.186,0.05587062,0,0.276,0.096,26.17
"2020-02-22 09:05:00",6850,26.16,72.77,0.25,0.07491148,0,0.276,0.096,26.19
"2020-02-22 09:10:00",6851,26.32,76.84,0.291,0.08715267,0,0.276,0.096,26.3
"2020-02-22 09:15:00",6852,26.44,73.63,0.285,0.08560559,0,0.276,0.096,26.44
"2020-02-22 09:20:00",6853,26.81,72.32,0.458,0.137479,0,0.276,0.096,26.71
"2020-02-22 09:25:00",6854,27.52,68.43,0.66,0.1979472,0,0.276,0.096,27.17
"2020-02-22 09:30:00",6855,28.27,69.73,0.368,0.1104036,0,0.276,0.096,27.56
"2020-02-22 09:35:00",6856,27.66,72.07,0.285,0.08547056,0,0.276,0.096,27.73
"2020-02-22 09:40:00",6857,26.94,76.53,0.472,0.1416669,0,0.276,0.096,27.91
"2020-02-22 09:45:00",6858,26.86,75.73,0.582,0.1745525,0,0.276,0.096,28.27
"2020-02-22 09:50:00",6859,27.59,69.78,0.787,0.2361263,0,0.276,0.096,28.83
"2020-02-22 09:55:00",6860,27.88,70.41,0.475,0.1424505,0,0.276,0.096,29.27
"2020-02-22 10:00:00",6861,28.38,64.04,0.659,0.1975913,0,0.276,0.096,29.47
"2020-02-22 10:05:00",6862,28.47,65.26,0.744,0.223275,0,0.276,0.096,30.04
"2020-02-22 10:10:00",6863,28.3,67.25,0.738,0.2214947,0,0.276,0.096,30.71
"2020-02-22 10:15:00",6864,28.42,66.44,0.475,0.1424173,0,0.276,0.096,31.17
"2020-02-22 10:20:00",6865,28.07,66.89,0.465,0.139399,0,0.276,0.096,31.08
"2020-02-22 10:25:00",6866,27.69,68.65,0.34,0.1019888,0,0.276,0.097,30.74
"2020-02-22 10:30:00",6867,27.22,69.88,0.359,0.1078009,0,0.276,0.097,30.48
"2020-02-22 10:35:00",6868,27.02,68.72,0.454,0.1362582,0,0.276,0.097,30.34
"2020-02-22 10:40:00",6869,27.12,69.48,0.457,0.1372375,0,0.276,0.097,30.34
"2020-02-22 10:45:00",6870,27.49,70.87,0.587,0.1759688,0,0.276,0.097,30.47
"2020-02-22 10:50:00",6871,27.81,70.61,0.522,0.1566354,0,0.276,0.097,30.83
"2020-02-22 10:55:00",6872,27.58,69.42,0.487,0.1460506,0,0.276,0.097,31.09
"2020-02-22 11:00:00",6873,27.72,66.76,0.496,0.1488471,0,0.276,0.097,31.19
"2020-02-22 11:05:00",6874,28.06,68.02,1.073,0.3217991,0,0.276,0.097,31.62
"2020-02-22 11:10:00",6875,28.97,62.66,1.11,0.3329557,0,0.276,0.097,32.9
"2020-02-22 11:15:00",6876,29.14,63.95,1.064,0.3191597,0,0.276,0.097,33.93
"2020-02-22 11:20:00",6877,29.22,62.02,0.946,0.2837414,0,0.276,0.097,35.03
"2020-02-22 11:25:00",6878,28.69,64.41,0.777,0.233024,0,0.276,0.098,35.49
"2020-02-22 11:30:00",6879,28.4,67.02,0.66,0.1980275,0,0.276,0.098,35.43
"2020-02-22 11:35:00",6880,28.48,65.78,0.672,0.201476,0,0.276,0.098,35.16
"2020-02-22 11:40:00",6881,28.63,66.76,0.773,0.2319865,0,0.276,0.098,34.95
"2020-02-22 11:45:00",6882,28.62,66,0.691,0.2074172,0,0.276,0.098,34.85
"2020-02-22 11:50:00",6883,28.34,65.08,0.548,0.1644302,0,0.276,0.098,34.76
"2020-02-22 11:55:00",6884,27.89,67,0.484,0.1452392,0,0.276,0.098,34.28
"2020-02-22 12:00:00",6885,27.73,67.17,0.516,0.1547294,0,0.276,0.099,33.77
"2020-02-22 12:05:00",6886,27.76,67.85,0.576,0.1727023,0,0.276,0.099,33.53
"2020-02-22 12:10:00",6887,28.05,66.11,0.693,0.208027,0,0.276,0.099,33.7
"2020-02-22 12:15:00",6888,28.55,65.75,0.499,0.1497938,0,0.276,0.099,33.71
"2020-02-22 12:20:00",6889,28.31,64.48,0.581,0.1742773,0,0.276,0.099,33.7
"2020-02-22 12:25:00",6890,28.5,67.58,0.72,0.2160445,0,0.276,0.099,33.71
"2020-02-22 12:30:00",6891,28.7,61.67,1.066,0.3198515,0,0.276,0.099,34.29
"2020-02-22 12:35:00",6892,29.31,57.45,0.94,0.2820721,0,0.276,0.099,35.27
"2020-02-22 12:40:00",6893,29.56,60.35,0.857,0.2570021,0,0.276,0.099,35.38
"2020-02-22 12:45:00",6894,28.97,61.72,1.044,0.3130993,0,0.278,0.101,35.83
"2020-02-22 12:50:00",6895,28.98,61.61,0.97,0.2910448,0,0.279,0.101,36.46
"2020-02-22 12:55:00",6896,29.35,57.97,0.961,0.2883658,0,0.279,0.101,36.89
"2020-02-22 13:00:00",6897,29.72,59.67,1.054,0.3161814,0,0.279,0.101,36.8
"2020-02-22 13:05:00",6898,29.6,60.69,0.946,0.2837963,0,0.277,0.101,36.84
"2020-02-22 13:10:00",6899,29.91,57.58,1.065,0.3195404,0,0.277,0.1,36.93
"2020-02-22 13:15:00",6900,29.21,57.86,1.052,0.3156766,0,0.276,0.101,37.44
"2020-02-22 13:20:00",6901,29.24,63.19,1.027,0.3080166,0,0.276,0.101,38.08
"2020-02-22 13:25:00",6902,29.47,57.04,1.031,0.3093151,0,0.276,0.101,38.36
"2020-02-22 13:30:00",6903,29.57,61.11,1.039,0.31168,0,0.276,0.101,38.57
"2020-02-22 13:35:00",6904,29.38,60.79,1.04,0.3118507,0,0.276,0.101,38.92
"2020-02-22 13:40:00",6905,29.15,61.58,0.996,0.2986813,0,0.276,0.101,39.3
"2020-02-22 13:45:00",6906,28.71,62.62,0.955,0.2865278,0,0.276,0.101,39.19
"2020-02-22 13:50:00",6907,29.06,59.44,0.941,0.2823803,0,0.276,0.101,39.08
"2020-02-22 13:55:00",6908,29.06,64.11,0.983,0.2947714,0,0.276,0.101,38.98
"2020-02-22 14:00:00",6909,28.98,62.16,0.872,0.2617483,0,0.276,0.101,39.01
"2020-02-22 14:05:00",6910,29.05,62.99,0.872,0.2615725,0,0.276,0.102,38.65
"2020-02-22 14:10:00",6911,29.25,62.59,0.932,0.2797281,0,0.276,0.102,38.51
"2020-02-22 14:15:00",6912,28.96,65.36,0.85,0.2549466,0,0.276,0.102,38.49
"2020-02-22 14:20:00",6913,29,62.19,0.834,0.2501045,0,0.276,0.102,38.29
"2020-02-22 14:25:00",6914,29.01,63.66,0.869,0.2605745,0,0.276,0.102,38.13
"2020-02-22 14:30:00",6915,28.79,61.61,0.908,0.2724761,0,0.276,0.102,38.14
"2020-02-22 14:35:00",6916,28.73,62.21,0.824,0.2472396,0,0.276,0.102,38.18
"2020-02-22 14:40:00",6917,28.81,57.94,0.866,0.2597789,0,0.276,0.102,38.06
"2020-02-22 14:45:00",6918,29.11,63.79,0.846,0.2537981,0,0.276,0.102,38.02
"2020-02-22 14:50:00",6919,29.29,60.46,0.86,0.2581309,0,0.276,0.102,38.03
"2020-02-22 14:55:00",6920,29.15,60.45,0.849,0.2546737,0,0.276,0.102,38.02
"2020-02-22 15:00:00",6921,29.09,58.56,0.761,0.2281967,0,0.276,0.102,37.89
"2020-02-22 15:05:00",6922,28.71,62.16,0.672,0.2016007,0,0.276,0.102,37.68
"2020-02-22 15:10:00",6923,28.88,61.41,0.696,0.2087857,0,0.275,0.102,37.44
"2020-02-22 15:15:00",6924,29.36,61.02,0.656,0.1967977,0,0.275,0.102,37.36
"2020-02-22 15:20:00",6925,29.31,60.61,0.628,0.1883191,0,0.275,0.103,37.28
"2020-02-22 15:25:00",6926,29.22,59.3,0.625,0.1873975,0,0.276,0.103,37.12
"2020-02-22 15:30:00",6927,29.39,59.92,0.653,0.1958476,0,0.275,0.103,36.95
"2020-02-22 15:35:00",6928,28.96,61.71,0.505,0.1514597,0,0.275,0.103,36.36
"2020-02-22 15:40:00",6929,29,59.46,0.531,0.1591763,0,0.275,0.102,35.77
"2020-02-22 15:45:00",6930,29.55,58.12,0.548,0.1644866,0,0.276,0.102,35.42
"2020-02-22 15:50:00",6931,29.35,57.77,0.527,0.1581305,0,0.276,0.102,35.33
"2020-02-22 15:55:00",6932,29.31,58.65,0.504,0.151173,0,0.276,0.102,35.14
"2020-02-22 16:00:00",6933,29.86,57.24,0.503,0.1509495,0,0.276,0.102,34.89
"2020-02-22 16:05:00",6934,30.27,54.34,0.499,0.1495526,0,0.275,0.102,34.59
"2020-02-22 16:10:00",6935,30.47,55.68,0.48,0.1439389,0,0.274,0.102,34.11
"2020-02-22 16:15:00",6936,29.89,57.45,0.453,0.1357595,0,0.273,0.102,33.77
"2020-02-22 16:20:00",6937,29.45,58.01,0.434,0.1301347,0,0.273,0.102,33.42
"2020-02-22 16:25:00",6938,29.73,58.51,0.407,0.1219859,0,0.273,0.102,33.11
"2020-02-22 16:30:00",6939,29.56,58.83,0.389,0.1167335,0,0.273,0.102,32.71
"2020-02-22 16:35:00",6940,29.04,59.38,0.361,0.1083953,0,0.273,0.102,32.24
"2020-02-22 16:40:00",6941,29.28,56.56,0.33,0.09903816,0,0.273,0.102,31.8
"2020-02-22 16:45:00",6942,29.42,58.31,0.308,0.09235991,0,0.273,0.101,31.43
"2020-02-22 16:50:00",6943,29.61,56.02,0.294,0.08812464,0,0.273,0.101,31.13
"2020-02-22 16:55:00",6944,29.24,56.14,0.273,0.08203453,0,0.273,0.101,30.77
"2020-02-22 17:00:00",6945,29.38,56.36,0.251,0.0754303,0,0.273,0.101,30.49
"2020-02-22 17:05:00",6946,28.93,58.58,0.229,0.06864542,0,0.273,0.101,30.01
"2020-02-22 17:10:00",6947,28.62,60.5,0.114,0.03416423,0,0.273,0.101,29.49
"2020-02-22 17:15:00",6948,27.93,63.05,0.12,0.03605299,0,0.273,0.101,29
"2020-02-22 17:20:00",6949,27.96,60.39,0.172,0.05173051,0,0.273,0.101,28.62
"2020-02-22 17:25:00",6950,28.13,60.66,0.153,0.04586296,0,0.273,0.101,28.37
"2020-02-22 17:30:00",6951,27.78,60.97,0.073,0.02191472,0,0.273,0.101,28.12
"2020-02-22 17:35:00",6952,27.39,62.12,0.056,0.01688183,0,0.273,0.101,27.93
"2020-02-22 17:40:00",6953,27.08,61.63,0.054,0.01613264,0,0.273,0.101,27.74
"2020-02-22 17:45:00",6954,26.96,61.37,0.046,0.0138912,0,0.273,0.101,27.56
"2020-02-22 17:50:00",6955,26.86,63.16,0.036,0.01072235,0,0.273,0.101,27.41
"2020-02-22 17:55:00",6956,26.63,64.31,0.031,0.009323467,0,0.273,0.101,27.25
"2020-02-22 18:00:00",6957,26.46,65.76,0.025,0.007613432,0,0.273,0.101,27.06
"2020-02-22 18:05:00",6958,26.37,72.07,0.019,0.005805414,0,0.273,0.101,26.96
"2020-02-22 18:10:00",6959,26.27,73.1,0.012,0.003614444,0,0.273,0.101,26.86
"2020-02-22 18:15:00",6960,26.16,72.72,0.006,0.001898347,0,0.273,0.101,26.81
"2020-02-22 18:20:00",6961,26.03,72.94,0.003,0.0008668185,0,0.273,0.101,26.74
"2020-02-22 18:25:00",6962,25.96,73.9,0.001,0.0004106124,0,0.273,0.101,26.67
"2020-02-22 18:30:00",6963,25.85,73.92,0.001,0.0001689653,0,0.274,0.101,26.57
"2020-02-22 18:35:00",6964,25.67,74.21,0,6.007654E-05,0,0.274,0.101,26.43
"2020-02-22 18:40:00",6965,25.47,74.84,0,1.85236E-05,0,0.273,0.101,26.28
"2020-02-22 18:45:00",6966,25.26,75.75,0,7.867165E-06,0,0.273,0.101,26.12
"2020-02-22 18:50:00",6967,25.13,76.33,0,5.328216E-06,0,0.273,0.101,26
"2020-02-22 18:55:00",6968,25.01,76.28,0,3.504464E-06,0,0.273,0.101,25.87
"2020-02-22 19:00:00",6969,24.92,76.7,0,2.985947E-06,0,0.273,0.101,25.77
"2020-02-22 19:05:00",6970,24.83,77.29,0,2.324389E-06,0,0.273,0.101,25.67
"2020-02-22 19:10:00",6971,24.68,77.46,0,2.825027E-06,0,0.273,0.101,25.52
"2020-02-22 19:15:00",6972,24.58,77.65,0,2.896547E-06,0,0.273,0.101,25.43
"2020-02-22 19:20:00",6973,24.49,77.71,0,2.538949E-06,0,0.273,0.101,25.29
"2020-02-22 19:25:00",6974,24.43,78.63,0,3.146866E-06,0,0.273,0.101,25.19
"2020-02-22 19:30:00",6975,24.35,79.73,0,2.23499E-06,0,0.273,0.101,25.1
"2020-02-22 19:35:00",6976,24.25,79.88,0,1.805872E-06,0,0.273,0.1,24.97
"2020-02-22 19:40:00",6977,24.19,78.58,0,1.627073E-06,0,0.273,0.101,24.86
"2020-02-22 19:45:00",6978,24.16,77.82,0,2.789268E-06,0,0.273,0.101,24.75
"2020-02-22 19:50:00",6979,24.12,77.56,0,2.574709E-06,0,0.273,0.1,24.65
"2020-02-22 19:55:00",6980,24.09,77.55,0,1.662833E-06,0,0.273,0.1,24.55
"2020-02-22 20:00:00",6981,24.04,77.71,0,2.807147E-06,0,0.273,0.1,24.47
"2020-02-22 20:05:00",6982,23.97,78.88,0,2.914427E-06,0,0.272,0.1,24.4
"2020-02-22 20:10:00",6983,23.94,79.77,0,2.503189E-06,0,0.272,0.1,24.35
"2020-02-22 20:15:00",6984,23.89,79.4,0,1.394634E-06,0,0.272,0.1,24.31
"2020-02-22 20:20:00",6985,23.83,80.3,0,1.627073E-06,0,0.272,0.1,24.27
"2020-02-22 20:25:00",6986,23.81,81.5,0,3.897822E-06,0,0.271,0.1,24.23
"2020-02-22 20:30:00",6987,23.82,82.6,0,2.485309E-06,0,0.271,0.1,24.21
"2020-02-22 20:35:00",6988,23.86,83.2,0,2.699868E-06,0,0.271,0.1,24.2
"2020-02-22 20:40:00",6989,23.91,83.5,0,2.789268E-06,0,0.271,0.099,24.21
"2020-02-22 20:45:00",6990,23.98,83.6,0,2.395909E-06,0,0.271,0.099,24.26
"2020-02-22 20:50:00",6991,24.01,83.5,0,2.664108E-06,0,0.271,0.099,24.32
"2020-02-22 20:55:00",6992,24.04,83.6,0,3.844183E-06,0,0.271,0.099,24.35
"2020-02-22 21:00:00",6993,24.04,83.6,0,2.25287E-06,0,0.271,0.099,24.37
"2020-02-22 21:05:00",6994,24.03,83.5,0,2.717748E-06,0,0.271,0.099,24.37
"2020-02-22 21:10:00",6995,24.01,83.5,0,1.662832E-06,0,0.27,0.099,24.36
"2020-02-22 21:15:00",6996,24,83.2,0,2.896547E-06,0,0.27,0.099,24.34
"2020-02-22 21:20:00",6997,24.02,83.2,0,1.877391E-06,0,0.27,0.099,24.31
"2020-02-22 21:25:00",6998,24,83.4,0,2.038311E-06,0,0.27,0.099,24.3
"2020-02-22 21:30:00",6999,23.99,83.4,0,2.19923E-06,0,0.271,0.099,24.29
"2020-02-22 21:35:00",7000,24,83.2,0,3.343545E-06,0,0.271,0.099,24.29
"2020-02-22 21:40:00",7001,24.05,83,0,2.646228E-06,0,0.27,0.099,24.28
"2020-02-22 21:45:00",7002,24.06,83.3,0,2.985946E-06,0,0.269,0.098,24.3
"2020-02-22 21:50:00",7003,24.01,83.5,0,2.556829E-06,0,0.27,0.099,24.32
"2020-02-22 21:55:00",7004,23.99,83.2,0,2.914427E-06,0,0.271,0.099,24.32
"2020-02-22 22:00:00",7005,24.01,83.2,0,2.825028E-06,0,0.271,0.1,24.29
"2020-02-22 22:05:00",7006,23.99,83.4,0,2.306509E-06,0,0.271,0.1,24.28
"2020-02-22 22:10:00",7007,23.94,83.7,0,2.395909E-06,0,0.271,0.1,24.27
"2020-02-22 22:15:00",7008,23.88,83.8,0,2.21711E-06,0,0.271,0.1,24.25
"2020-02-22 22:20:00",7009,23.85,83.6,0,2.681988E-06,0,0.271,0.1,24.21
"2020-02-22 22:25:00",7010,23.85,83.6,0,3.039587E-06,0,0.271,0.1,24.17
"2020-02-22 22:30:00",7011,23.76,84.1,0,2.950187E-06,0,0.271,0.1,24.15
"2020-02-22 22:35:00",7012,23.7,84.2,0,2.860787E-06,0,0.271,0.1,24.13
"2020-02-22 22:40:00",7013,23.7,84.2,0,2.467429E-06,0,0.271,0.099,24.12
"2020-02-22 22:45:00",7014,23.66,84.4,0,2.002551E-06,0,0.271,0.099,24.14
"2020-02-22 22:50:00",7015,23.59,85,0,2.753508E-06,0,0.271,0.099,24.19
"2020-02-22 22:55:00",7016,23.59,85.6,0,3.468705E-06,0,0.27,0.099,24.24
"2020-02-22 23:00:00",7017,23.67,85,0,2.735628E-06,0,0.27,0.099,24.23
"2020-02-22 23:05:00",7018,23.71,84.9,0,2.34227E-06,0,0.27,0.099,24.2
"2020-02-22 23:10:00",7019,23.67,85.3,0,3.003826E-06,0,0.27,0.099,24.19
"2020-02-22 23:15:00",7020,23.63,85.1,0,2.30651E-06,0,0.27,0.099,24.17
"2020-02-22 23:20:00",7021,23.66,84.7,0,2.664108E-06,0,0.271,0.099,24.13
"2020-02-22 23:25:00",7022,23.69,84.4,0,2.360149E-06,0,0.27,0.099,24.14
"2020-02-22 23:30:00",7023,23.71,84.5,0,2.968066E-06,0,0.271,0.099,24.13
"2020-02-22 23:35:00",7024,23.67,84.2,0,3.146866E-06,0,0.271,0.099,24.07
"2020-02-22 23:40:00",7025,23.67,84.1,0,2.789267E-06,0,0.27,0.099,24.01
"2020-02-22 23:45:00",7026,23.63,84.3,0,2.18135E-06,0,0.27,0.099,23.99
"2020-02-22 23:50:00",7027,23.65,83.9,0,2.771387E-06,0,0.271,0.099,23.95
"2020-02-22 23:55:00",7028,23.68,83.6,0,2.056191E-06,0,0.27,0.099,23.9
"2020-02-23 00:00:00",7029,23.67,83.4,0,1.770112E-06,0,0.271,0.098,23.85
"2020-02-23 00:05:00",7030,23.69,83.2,0,2.431669E-06,0,0.27,0.098,23.84
"2020-02-23 00:10:00",7031,23.67,83.3,0,2.807147E-06,0,0.27,0.098,23.84
"2020-02-23 00:15:00",7032,23.62,83.7,0,3.915703E-06,0,0.27,0.098,23.83
"2020-02-23 00:20:00",7033,23.5,84.4,0,1.913151E-06,0,0.27,0.098,23.84
"2020-02-23 00:25:00",7034,23.38,84.5,0,3.558104E-06,0,0.27,0.098,23.81
"2020-02-23 00:30:00",7035,23.41,84,0,1.054915E-06,0,0.27,0.098,23.75
"2020-02-23 00:35:00",7036,23.46,84.2,0,2.789268E-06,0,0.27,0.098,23.72
"2020-02-23 00:40:00",7037,23.4,84.7,0,2.699868E-06,0,0.27,0.098,23.71
"2020-02-23 00:45:00",7038,23.34,84.7,0,2.664108E-06,0,0.27,0.098,23.7
"2020-02-23 00:50:00",7039,23.34,84.8,0,3.540224E-06,0,0.27,0.098,23.67
"2020-02-23 00:55:00",7040,23.24,85.4,0,2.592589E-06,0,0.27,0.098,23.65
"2020-02-23 01:00:00",7041,23.1,86.4,0,2.07407E-06,0,0.27,0.098,23.61
"2020-02-23 01:05:00",7042,23.02,86.9,0,3.254145E-06,0,0.27,0.098,23.58
"2020-02-23 01:10:00",7043,22.94,87.5,0,2.538949E-06,0,0.27,0.098,23.54
"2020-02-23 01:15:00",7044,22.93,87.3,0,4.273301E-06,0,0.27,0.098,23.48
"2020-02-23 01:20:00",7045,22.95,87.5,0,3.003827E-06,0,0.27,0.098,23.44
"2020-02-23 01:25:00",7046,22.94,87.7,0,3.200506E-06,0,0.27,0.098,23.41
"2020-02-23 01:30:00",7047,22.9,88,0,3.897822E-06,0,0.27,0.098,23.4
"2020-02-23 01:35:00",7048,22.85,88.2,0,2.360149E-06,0,0.27,0.098,23.38
"2020-02-23 01:40:00",7049,22.8,88.2,0,3.683264E-06,0,0.271,0.098,23.34
"2020-02-23 01:45:00",7050,22.8,88.1,0,2.860787E-06,0,0.271,0.098,23.31
"2020-02-23 01:50:00",7051,22.84,87.8,0,2.950187E-06,0,0.27,0.098,23.3
"2020-02-23 01:55:00",7052,22.85,88,0,3.146866E-06,0,0.27,0.098,23.3
"2020-02-23 02:00:00",7053,22.79,88.3,0,3.933583E-06,0,0.27,0.098,23.29
"2020-02-23 02:05:00",7054,22.69,88.8,0,2.592588E-06,0,0.27,0.098,23.27
"2020-02-23 02:10:00",7055,22.61,89.2,0,2.842907E-06,0,0.271,0.098,23.22
"2020-02-23 02:15:00",7056,22.52,89.5,0,2.145591E-06,0,0.271,0.098,23.18
"2020-02-23 02:20:00",7057,22.44,90.1,0,2.628348E-06,0,0.27,0.098,23.14
"2020-02-23 02:25:00",7058,22.37,90.5,0,3.593864E-06,0,0.27,0.098,23.09
"2020-02-23 02:30:00",7059,22.3,90.7,0,3.182626E-06,0,0.27,0.098,23.05
"2020-02-23 02:35:00",7060,22.25,91.1,0,1.555553E-06,0,0.27,0.098,23.01
"2020-02-23 02:40:00",7061,22.26,91,0,2.413789E-06,0,0.27,0.098,22.97
"2020-02-23 02:45:00",7062,22.3,90.7,0,3.307785E-06,0,0.27,0.098,22.95
"2020-02-23 02:50:00",7063,22.32,90.6,0,2.842907E-06,0,0.27,0.098,22.96
"2020-02-23 02:55:00",7064,22.34,90.3,0,4.076622E-06,0,0.27,0.098,23.03
"2020-02-23 03:00:00",7065,22.38,90.3,0,2.610468E-06,0,0.271,0.098,23.06
"2020-02-23 03:05:00",7066,22.43,90.1,0,2.825027E-06,0,0.271,0.098,23.09
"2020-02-23 03:10:00",7067,22.44,90.2,0,4.219661E-06,0,0.271,0.098,23.1
"2020-02-23 03:15:00",7068,22.48,90,0,2.753508E-06,0,0.271,0.098,23.13
"2020-02-23 03:20:00",7069,22.51,89.6,0,2.378029E-06,0,0.27,0.098,23.14
"2020-02-23 03:25:00",7070,22.47,89.8,0,2.127711E-06,0,0.27,0.098,23.12
"2020-02-23 03:30:00",7071,22.42,89.9,0,2.36015E-06,0,0.271,0.098,23.1
"2020-02-23 03:35:00",7072,22.38,90,0,2.038311E-06,0,0.271,0.098,23.07
"2020-02-23 03:40:00",7073,22.32,90.2,0,2.735628E-06,0,0.271,0.098,23.04
"2020-02-23 03:45:00",7074,22.25,90.7,0,3.397185E-06,0,0.271,0.098,23
"2020-02-23 03:50:00",7075,22.21,90.8,0,2.610468E-06,0,0.271,0.098,22.95
"2020-02-23 03:55:00",7076,22.22,90.5,0,1.787992E-06,0,0.271,0.098,22.9
"2020-02-23 04:00:00",7077,22.22,90.4,0,2.771387E-06,0,0.271,0.098,22.87
"2020-02-23 04:05:00",7078,22.22,90.4,0,2.950187E-06,0,0.271,0.098,22.84
"2020-02-23 04:10:00",7079,22.2,90.5,0,3.021707E-06,0,0.271,0.098,22.81
"2020-02-23 04:15:00",7080,22.17,90.7,0,3.093226E-06,0,0.271,0.098,22.81
"2020-02-23 04:20:00",7081,22.12,90.9,0,3.039587E-06,0,0.271,0.098,22.78
"2020-02-23 04:25:00",7082,22.09,91.1,0,3.003827E-06,0,0.271,0.097,22.74
"2020-02-23 04:30:00",7083,22.1,91.1,0,3.128986E-06,0,0.271,0.097,22.78
"2020-02-23 04:35:00",7084,22.21,90.6,0,3.021706E-06,0,0.27,0.097,22.81
"2020-02-23 04:40:00",7085,22.37,90.3,0,4.666659E-06,0,0.27,0.098,22.88
"2020-02-23 04:45:00",7086,22.5,90.1,0,3.343545E-06,0,0.27,0.098,22.96
"2020-02-23 04:50:00",7087,22.57,90,0,2.860787E-06,0,0.271,0.098,23.06
"2020-02-23 04:55:00",7088,22.69,89.5,0,3.128986E-06,0,0.271,0.097,23.16
"2020-02-23 05:00:00",7089,22.78,89.5,0,3.897823E-06,0,0.27,0.097,23.22
"2020-02-23 05:05:00",7090,22.99,87.8,0,3.200506E-06,0,0.27,0.097,23.27
"2020-02-23 05:10:00",7091,23.1,88,0,3.128986E-06,0,0.27,0.097,23.31
"2020-02-23 05:15:00",7092,23.1,87.6,0,4.237541E-06,0,0.27,0.097,23.3
"2020-02-23 05:20:00",7093,23.04,88.1,0,3.057466E-06,0,0.27,0.097,23.27
"2020-02-23 05:25:00",7094,22.85,88.9,0,3.075346E-06,0,0.27,0.097,23.18
"2020-02-23 05:30:00",7095,22.66,89.6,0,2.449549E-06,0,0.27,0.097,23.1
"2020-02-23 05:35:00",7096,22.5,90.3,0,2.735628E-06,0,0.27,0.097,23
"2020-02-23 05:40:00",7097,22.45,90.3,0,3.951462E-06,0,0.27,0.097,22.92
"2020-02-23 05:45:00",7098,22.4,90.5,0,3.003827E-06,0,0.27,0.097,22.85
"2020-02-23 05:50:00",7099,22.3,90.9,0,2.896547E-06,0,0.27,0.097,22.8
"2020-02-23 05:55:00",7100,22.24,91.2,0,4.112381E-06,0,0.27,0.097,22.74
"2020-02-23 06:00:00",7101,22.29,90.6,0,3.379305E-06,0,0.27,0.097,22.67
"2020-02-23 06:05:00",7102,22.39,89.8,0,5.131538E-06,0,0.27,0.097,22.65
"2020-02-23 06:10:00",7103,22.35,90.3,0,7.759885E-06,0,0.27,0.097,22.62
"2020-02-23 06:15:00",7104,22.27,90.4,0,3.189778E-05,0,0.27,0.097,22.61
